caregiver_id,name,gender,birth_date,experience_years,certifications,specialties,service_region,has_vehicle,hourly_rate
516,류서연,Female,1976-05-23,10,사회복지사 2급|요양보호사 1급|재활치료사|간호조무사,암|와상환자|당뇨|뇌졸중|치매|호스피스,DAEGU_SUSEONG,False,24300
517,안정은,Female,1987-10-03,15,사회복지사 2급|간호조무사|재활치료사|작업치료사|요양보호사 1급,고혈압|와상환자|인지장애|골다공증|뇌졸중|치매,SEOUL_MAPO,True,26200
518,한시우,Male,1989-03-24,11,간호조무사|작업치료사|물리치료사|사회복지사 2급,치매|암|인지장애|고혈압|척추염|식사보조,SEOUL_YEONGDEUNGPO,False,24400
519,신재호,Male,1979-03-02,11,재활치료사|사회복지사 2급|요양보호사 2급|간호조무사,뇌졸중|관절염|와상환자|파킨슨|치매,SEOUL_NOWON,True,23600
520,허미선,Female,1959-05-21,11,요양보호사 2급|간호조무사|작업치료사,당뇨|식사보조|치매|중풍|암,SEOUL_SEONGBUK,False,23500
521,배상철,Male,1967-05-18,7,간호조무사|재활치료사|물리치료사,뇌졸중|호스피스|관절염|재활,SEOUL_SONGPA,False,21700
522,황지훈,Male,1954-09-13,14,간호조무사|사회복지사 2급|요양보호사 1급|재활치료사,골다공증|치매|뇌졸중|관절염|파킨슨|고혈압,SEOUL_GURO,False,27400
523,강하나,Female,1955-11-22,3,작업치료사|간호조무사,관절염|인지장애|재활|중풍,SEOUL_GWANGJIN,False,19800
524,홍승현,Male,1988-04-24,8,작업치료사|요양보호사 2급|요양보호사 1급|간호조무사,호스피스|식사보조|당뇨|와상환자|고혈압,SEOUL_GANGBUK,True,20800
525,양현수,Male,1988-08-04,9,물리치료사|재활치료사|요양보호사 1급|간호사,치매|식사보조|암|척추염|파킨슨|고혈압,SEOUL_JONGNO,False,20900
526,권건우,Male,1972-01-21,15,요양보호사 2급|요양보호사 1급|간호조무사|간호사|재활치료사,척추염|골다공증|뇌졸중|인지장애|고혈압|와상환자,SEOUL_GWANGJIN,True,25700
527,허민정,Female,1951-11-22,9,작업치료사|물리치료사|요양보호사 1급,고혈압|척추염|식사보조|호스피스|치매|인지장애,SEOUL_MAPO,True,21500
528,권민수,Male,1981-05-12,12,요양보호사 1급|간호조무사|간호사|물리치료사,인지장애|당뇨|파킨슨|재활|골다공증|와상환자,SEOUL_SEODAEMUN,True,26900
529,박정우,Male,1970-01-05,2,요양보호사 1급,식사보조|당뇨,SEOUL_GURO,True,17000
530,박수진,Female,1968-09-23,15,작업치료사|사회복지사 2급|요양보호사 2급|재활치료사,골다공증|중풍|뇌졸중|암|와상환자|파킨슨,SEOUL_GANGDONG,False,26600
531,안승현,Male,1973-04-20,10,사회복지사 2급|작업치료사|재활치료사,식사보조|호스피스|골다공증|암|중풍|당뇨,SEOUL_SEONGDONG,False,24400
532,류영호,Male,1974-03-10,8,간호조무사|사회복지사 2급|요양보호사 2급,재활|당뇨|척추염|골다공증|고혈압,SEOUL_YEONGDEUNGPO,False,22600
533,홍혜진,Female,1966-02-23,10,요양보호사 2급|재활치료사|간호조무사|작업치료사,파킨슨|관절염|뇌졸중|치매|골다공증,SEOUL_MAPO,False,24800
534,홍현수,Male,1961-04-18,9,간호사|재활치료사|간호조무사|물리치료사,재활|치매|뇌졸중|관절염|호스피스|암,SEOUL_GEUMCHEON,True,24300
535,임민수,Male,1952-06-12,7,간호사|요양보호사 2급|사회복지사 2급,식사보조|뇌졸중|중풍|척추염,GYEONGGI_NAMYANGJU,True,20300
536,양정희,Female,1971-09-02,5,요양보호사 1급|사회복지사 2급|요양보호사 2급,인지장애|파킨슨|관절염|식사보조,SEOUL_SEONGBUK,False,19100
537,안철수,Male,1952-11-06,15,간호사|물리치료사|요양보호사 1급|간호조무사|사회복지사 2급,중풍|재활|뇌졸중|골다공증|당뇨|식사보조,SEOUL_GANGNAM,False,26900
538,임상철,Male,1985-11-04,8,물리치료사|사회복지사 2급|요양보호사 1급,고혈압|식사보조|뇌졸중|골다공증|호스피스,SEOUL_GANGDONG,False,21100
539,유지영,Female,1982-06-05,6,재활치료사|간호사,당뇨|식사보조|와상환자|인지장애,SEOUL_GURO,True,21000
540,백기철,Male,1962-04-03,8,간호사|재활치료사|요양보호사 1급|간호조무사,암|와상환자|식사보조|인지장애|재활,SEOUL_GURO,False,23200
541,권현우,Male,1958-02-26,10,작업치료사|재활치료사|물리치료사,중풍|관절염|재활|와상환자|파킨슨|고혈압,GYEONGGI_PAJU,True,21700
542,김혜진,Female,1966-07-31,10,물리치료사|사회복지사 2급|간호조무사|작업치료사,관절염|암|뇌졸중|척추염|당뇨,SEOUL_SEONGDONG,False,23200
543,홍정호,Male,1967-06-28,12,요양보호사 2급|물리치료사|요양보호사 1급|재활치료사,식사보조|파킨슨|고혈압|암|당뇨|척추염,SEOUL_GANGDONG,False,25900
544,신지영,Female,1974-04-02,4,간호사|물리치료사,당뇨|식사보조|와상환자,GYEONGGI_BUCHEON,True,17900
545,양재호,Male,1985-08-02,6,사회복지사 2급|작업치료사|요양보호사 1급,재활|파킨슨|중풍|고혈압|암,GYEONGGI_GWANGMYEONG,False,21400
546,윤철수,Male,1972-09-06,11,사회복지사 2급|요양보호사 1급|재활치료사|요양보호사 2급,암|파킨슨|재활|식사보조|당뇨|인지장애,SEOUL_YEONGDEUNGPO,False,23200
547,손수진,Female,1950-07-05,9,간호사|사회복지사 2급|물리치료사|요양보호사 1급,당뇨|골다공증|척추염|파킨슨|뇌졸중|와상환자,SEOUL_SEONGDONG,True,24200
548,정서연,Female,1967-08-11,10,요양보호사 2급|재활치료사|작업치료사|물리치료사,암|골다공증|호스피스|당뇨|파킨슨|식사보조,SEOUL_JUNG,True,21600
549,오성민,Male,1955-12-22,13,요양보호사 2급|요양보호사 1급|사회복지사 2급|재활치료사|물리치료사,재활|암|뇌졸중|호스피스|고혈압|관절염,SEOUL_JUNG,False,25600
550,권하나,Female,1956-11-07,10,물리치료사|간호사|사회복지사 2급|요양보호사 2급,고혈압|암|치매|관절염|당뇨,SEOUL_YANGCHEON,True,24600
551,김지훈,Male,1976-12-28,5,사회복지사 2급|요양보호사 2급,재활|골다공증|와상환자,GYEONGGI_NAMYANGJU,True,19200
552,임정숙,Female,1975-05-18,10,간호조무사|사회복지사 2급|재활치료사,뇌졸중|파킨슨|와상환자|중풍|당뇨,SEOUL_EUNPYEONG,True,22000
553,박철수,Male,1969-08-09,5,요양보호사 2급|간호사|물리치료사,척추염|뇌졸중|중풍|파킨슨,SEOUL_JUNGNANG,True,20500
554,이현정,Female,1964-10-23,6,재활치료사|사회복지사 2급,암|호스피스|고혈압|와상환자,SEOUL_GANGDONG,False,21400
555,양태영,Male,1978-09-08,9,재활치료사|요양보호사 2급|간호조무사,당뇨|식사보조|와상환자|인지장애|파킨슨,GYEONGGI_PYEONGTAEK,True,24400
556,남현정,Female,1973-06-03,3,간호조무사,관절염|암|치매,SEOUL_NOWON,False,16800
557,조도윤,Male,1957-03-11,3,물리치료사,암|식사보조|중풍|치매,SEOUL_DONGDAEMUN,False,19400
558,오지영,Female,1961-12-23,7,간호조무사|재활치료사|작업치료사,재활|척추염|관절염|당뇨,SEOUL_YEONGDEUNGPO,False,21200
559,조민준,Male,1989-05-02,9,사회복지사 2급|간호조무사|요양보호사 2급|작업치료사,암|재활|호스피스|와상환자|인지장애,SEOUL_MAPO,False,23400
560,안정호,Male,1950-10-19,4,요양보호사 2급|간호조무사|물리치료사,호스피스|치매|파킨슨,SEOUL_GANGNAM,True,19000
561,류유진,Female,1970-02-09,9,요양보호사 2급|작업치료사|재활치료사|요양보호사 1급,관절염|암|치매|중풍|와상환자,GYEONGGI_GIMPO,False,21700
562,유성호,Male,1960-02-17,3,사회복지사 2급,암|재활|치매|척추염,SEOUL_GEUMCHEON,False,17700
563,유지현,Female,1960-02-11,5,간호조무사|재활치료사|물리치료사,관절염|암|식사보조|척추염,SEOUL_DONGJAK,True,18600
564,유기철,Male,1965-08-31,10,재활치료사|사회복지사 2급|요양보호사 2급|작업치료사,호스피스|고혈압|식사보조|암|인지장애,SEOUL_GANGBUK,False,25300
565,조지영,Female,1984-03-19,6,물리치료사|재활치료사,재활|식사보조|뇌졸중|당뇨,SEOUL_NOWON,True,18900
566,신유진,Female,1975-07-06,12,사회복지사 2급|간호조무사|재활치료사|간호사|물리치료사,암|당뇨|와상환자|척추염|호스피스|파킨슨,GYEONGGI_PYEONGTAEK,False,24400
567,조정희,Female,1958-06-14,11,물리치료사|간호사|간호조무사|요양보호사 1급,고혈압|호스피스|골다공증|당뇨|관절염|식사보조,SEOUL_GWANGJIN,False,25300
568,이건우,Male,1983-11-17,10,간호사|작업치료사|재활치료사,중풍|암|재활|호스피스|고혈압|치매,GYEONGGI_SEONGNAM,False,21900
569,조지현,Female,1971-05-04,2,간호조무사|간호사,재활|암,SEOUL_YONGSAN,True,17500
570,문소영,Female,1974-07-31,8,재활치료사|작업치료사|요양보호사 2급|간호사,파킨슨|중풍|골다공증|당뇨|와상환자,SEOUL_GANGBUK,False,20700
571,송태영,Male,1988-12-01,4,작업치료사|요양보호사 1급,치매|관절염|호스피스|당뇨,SEOUL_GANGBUK,False,19900
572,강건우,Male,1972-10-13,10,사회복지사 2급|간호사|요양보호사 1급|재활치료사,파킨슨|골다공증|와상환자|뇌졸중|식사보조|당뇨,SEOUL_JONGNO,False,21800
573,배유진,Female,1985-05-11,5,간호조무사|재활치료사|요양보호사 2급,관절염|파킨슨|식사보조|호스피스,SEOUL_YANGCHEON,False,18300
574,조성민,Male,1955-02-14,3,간호조무사,인지장애|당뇨|척추염|중풍,SEOUL_DONGDAEMUN,False,18600
575,허성호,Male,1955-06-01,14,요양보호사 1급|사회복지사 2급|작업치료사|요양보호사 2급|간호사,파킨슨|골다공증|고혈압|중풍|와상환자|호스피스,SEOUL_EUNPYEONG,True,27100
576,장민정,Female,1956-08-17,4,간호사|요양보호사 2급|재활치료사,호스피스|관절염|당뇨,SEOUL_SEOCHO,True,18700
577,정경희,Female,1982-04-05,11,요양보호사 2급|작업치료사|간호사,골다공증|파킨슨|치매|암|식사보조|당뇨,SEOUL_YONGSAN,True,22500
578,강재호,Male,1987-12-19,3,사회복지사 2급,당뇨|재활|고혈압|뇌졸중,SEOUL_DONGJAK,True,17600
579,정미선,Female,1957-02-28,8,작업치료사|요양보호사 1급|간호사|간호조무사,골다공증|파킨슨|치매|와상환자,SEOUL_EUNPYEONG,True,23500
580,황태영,Male,1961-08-27,7,재활치료사|사회복지사 2급|물리치료사,뇌졸중|척추염|재활|식사보조|치매,SEOUL_DONGDAEMUN,False,20400
581,백영자,Female,1954-09-08,3,재활치료사|작업치료사,뇌졸중|중풍|관절염,SEOUL_JUNGNANG,True,16400
582,남숙자,Female,1952-07-31,12,사회복지사 2급|간호조무사|요양보호사 2급|간호사,와상환자|파킨슨|식사보조|재활|관절염|호스피스,SEOUL_GURO,True,25500
583,고도윤,Male,1959-11-05,14,요양보호사 1급|간호사|요양보호사 2급|작업치료사,당뇨|치매|재활|파킨슨|와상환자|골다공증,SEOUL_GURO,False,25500
584,백현정,Female,1972-04-26,9,물리치료사|간호조무사|사회복지사 2급,식사보조|인지장애|골다공증|당뇨|관절염|암,SEOUL_GANGDONG,False,21000
585,유준혁,Male,1972-10-01,6,물리치료사|요양보호사 2급,암|파킨슨|고혈압|관절염|인지장애,SEOUL_DONGDAEMUN,True,22300
586,최보람,Female,1978-10-12,11,요양보호사 1급|간호사|물리치료사,관절염|중풍|와상환자|골다공증|뇌졸중|당뇨,SEOUL_YANGCHEON,True,23000
587,임영희,Female,1970-04-26,2,간호사|사회복지사 2급,당뇨|뇌졸중|와상환자,GYEONGGI_HANAM,True,18900
588,백재호,Male,1973-02-07,3,재활치료사,호스피스|골다공증|중풍,SEOUL_GEUMCHEON,False,17500
589,안성호,Male,1959-10-25,11,재활치료사|요양보호사 2급|작업치료사,호스피스|당뇨|치매|식사보조|인지장애|관절염,SEOUL_SEODAEMUN,False,23600
590,권미선,Female,1976-12-11,10,요양보호사 2급|간호사|작업치료사,골다공증|암|치매|고혈압|척추염|인지장애,SEOUL_GWANGJIN,True,24100
591,신민재,Male,1953-11-09,3,물리치료사,골다공증|암|식사보조|관절염,SEOUL_JUNG,False,17200
592,류하나,Female,1968-04-17,10,재활치료사|물리치료사|간호사,재활|관절염|식사보조|고혈압|치매|골다공증,SEOUL_GURO,True,21900
593,백건우,Male,1964-01-18,15,간호사|작업치료사|재활치료사|요양보호사 1급|간호조무사,척추염|파킨슨|재활|관절염|치매|고혈압,DAEGU_SUSEONG,False,28800
594,남동현,Male,1953-06-23,2,간호사|재활치료사,와상환자|파킨슨,SEOUL_GANGSEO,False,18600
595,오서연,Female,1952-11-03,14,사회복지사 2급|물리치료사|간호사|간호조무사,호스피스|당뇨|골다공증|뇌졸중|파킨슨|인지장애,GYEONGGI_UIJEONGBU,True,26100
596,최성민,Male,1988-01-08,13,사회복지사 2급|간호조무사|작업치료사|재활치료사|간호사,호스피스|파킨슨|당뇨|뇌졸중|와상환자|골다공증,SEOUL_MAPO,False,24000
597,정지영,Female,1962-03-08,7,간호사|재활치료사,뇌졸중|와상환자|당뇨|관절염|호스피스,SEOUL_JONGNO,True,20700
598,조영자,Female,1985-02-28,6,요양보호사 1급|사회복지사 2급|요양보호사 2급,중풍|골다공증|파킨슨|식사보조,SEOUL_SEONGDONG,True,21600
599,백숙자,Female,1953-09-18,3,간호사,와상환자|암|골다공증|당뇨,DAEJEON_SEO,False,19200
600,양건우,Male,1974-12-22,10,요양보호사 2급|간호사|물리치료사,관절염|당뇨|인지장애|재활|중풍|척추염,GYEONGGI_UIJEONGBU,True,24400
601,장정은,Female,1955-03-06,11,요양보호사 1급|간호조무사|사회복지사 2급|요양보호사 2급,식사보조|당뇨|인지장애|와상환자|암,SEOUL_SEONGDONG,True,24600
602,배민수,Male,1951-09-04,9,간호조무사|간호사|물리치료사|작업치료사,척추염|치매|재활|골다공증|당뇨|호스피스,SEOUL_GURO,True,21200
603,임현정,Female,1983-08-02,12,요양보호사 2급|사회복지사 2급|물리치료사|간호사,고혈압|와상환자|파킨슨|뇌졸중|당뇨|척추염,GYEONGGI_ANYANG,True,23500
604,김은주,Female,1981-02-25,12,요양보호사 2급|물리치료사|간호조무사|요양보호사 1급|간호사,식사보조|당뇨|인지장애|뇌졸중|치매|관절염,SEOUL_GANGSEO,False,23200
605,유재호,Male,1959-10-09,9,작업치료사|요양보호사 1급|재활치료사,재활|당뇨|골다공증|뇌졸중|파킨슨,SEOUL_GANGDONG,True,23600
606,한혜진,Female,1966-03-23,5,요양보호사 2급|사회복지사 2급,재활|뇌졸중|골다공증,SEOUL_GEUMCHEON,False,21300
607,한민정,Female,1974-03-01,8,작업치료사|요양보호사 1급|사회복지사 2급,척추염|관절염|인지장애|식사보조,SEOUL_GANGSEO,False,22600
608,홍상철,Male,1989-01-16,6,간호사|사회복지사 2급|요양보호사 1급,치매|파킨슨|인지장애|당뇨|관절염,SEOUL_GANGSEO,False,20300
609,안민정,Female,1961-03-08,13,요양보호사 1급|물리치료사|재활치료사|작업치료사|간호조무사,중풍|당뇨|관절염|치매|식사보조|고혈압,SEOUL_SONGPA,True,26900
610,이상철,Male,1964-03-09,3,사회복지사 2급,중풍|재활|식사보조|척추염,GYEONGGI_GIMPO,True,16000
611,홍보람,Female,1955-05-18,3,작업치료사,치매|뇌졸중|척추염|재활,SEOUL_SONGPA,False,16900
612,양혜진,Female,1961-08-01,7,사회복지사 2급|간호사|재활치료사,재활|치매|식사보조|와상환자|고혈압,SEOUL_GWANGJIN,True,19300
613,최순자,Female,1983-02-18,6,물리치료사|작업치료사,암|관절염|골다공증|호스피스|재활,SEOUL_EUNPYEONG,False,19400
614,홍민준,Male,1982-05-30,11,요양보호사 2급|요양보호사 1급|재활치료사|간호사,뇌졸중|인지장애|호스피스|와상환자|척추염|중풍,SEOUL_JUNGNANG,False,24100
615,임준혁,Male,1977-09-09,15,간호조무사|재활치료사|간호사|요양보호사 2급,파킨슨|중풍|식사보조|치매|고혈압|호스피스,SEOUL_GANGSEO,True,26100
616,안승현,Male,1951-02-04,15,요양보호사 2급|간호사|재활치료사|물리치료사|간호조무사,뇌졸중|관절염|당뇨|치매|인지장애|식사보조,SEOUL_JUNGNANG,True,27200
617,송정숙,Female,1978-10-23,14,간호사|요양보호사 1급|물리치료사|재활치료사,호스피스|재활|인지장애|중풍|식사보조|치매,GYEONGGI_HANAM,True,27000
618,임하나,Female,1951-11-04,8,작업치료사|재활치료사|사회복지사 2급|간호사,파킨슨|관절염|당뇨|중풍,SEOUL_GWANAK,True,20500
619,서기철,Male,1960-09-22,10,간호조무사|간호사|작업치료사|재활치료사,고혈압|골다공증|척추염|파킨슨|와상환자,SEOUL_SEONGDONG,False,23300
620,고현우,Male,1973-06-08,3,작업치료사,관절염|척추염|호스피스|고혈압,SEOUL_SEONGBUK,True,17400
621,손민재,Male,1972-09-05,8,간호사|요양보호사 2급|사회복지사 2급|요양보호사 1급,고혈압|재활|식사보조|뇌졸중,SEOUL_SONGPA,True,21000
622,유미영,Female,1967-09-06,3,요양보호사 2급,인지장애|치매|척추염,SEOUL_GWANGJIN,False,19700
623,백지현,Female,1983-07-25,14,작업치료사|물리치료사|간호조무사|간호사,파킨슨|당뇨|와상환자|뇌졸중|암|식사보조,SEOUL_SONGPA,True,25100
624,황미숙,Female,1961-03-30,15,물리치료사|작업치료사|요양보호사 2급|요양보호사 1급|간호사,인지장애|호스피스|치매|뇌졸중|고혈압|파킨슨,SEOUL_GANGDONG,True,27100
625,정성호,Male,1972-03-05,8,요양보호사 2급|간호조무사|요양보호사 1급|재활치료사,재활|암|식사보조|고혈압,SEOUL_NOWON,True,23700
626,양현우,Male,1957-01-25,9,물리치료사|요양보호사 2급|재활치료사|간호조무사,파킨슨|당뇨|뇌졸중|치매|식사보조,SEOUL_YANGCHEON,False,21700
627,서지훈,Male,1957-09-18,13,요양보호사 1급|간호조무사|사회복지사 2급|요양보호사 2급,고혈압|골다공증|치매|와상환자|식사보조|암,SEOUL_YONGSAN,False,26800
628,오민수,Male,1989-01-17,13,요양보호사 2급|간호사|작업치료사|간호조무사|요양보호사 1급,호스피스|뇌졸중|골다공증|인지장애|중풍|와상환자,SEOUL_EUNPYEONG,True,24600
629,최영호,Male,1962-03-17,8,간호조무사|물리치료사|작업치료사,식사보조|척추염|당뇨|골다공증|인지장애,SEOUL_GWANGJIN,True,22400
630,양재호,Male,1951-02-11,15,요양보호사 1급|작업치료사|재활치료사|사회복지사 2급,식사보조|관절염|중풍|파킨슨|호스피스|와상환자,SEOUL_YONGSAN,False,28000
631,박성민,Male,1962-03-30,4,물리치료사|요양보호사 2급,와상환자|인지장애|골다공증,SEOUL_SONGPA,True,19800
632,안철수,Male,1985-08-30,2,사회복지사 2급|재활치료사,척추염|당뇨|와상환자,SEOUL_GANGNAM,False,16100
633,류현정,Female,1967-10-24,3,재활치료사,와상환자|식사보조|인지장애,SEOUL_GWANGJIN,True,17200
634,권혜진,Female,1965-08-18,5,사회복지사 2급|요양보호사 2급|물리치료사,치매|와상환자|당뇨,SEOUL_SEODAEMUN,False,19200
635,류미숙,Female,1975-08-27,6,간호사|간호조무사,고혈압|호스피스|식사보조|뇌졸중,SEOUL_SEOCHO,True,18900
636,조태영,Male,1961-05-18,6,재활치료사|사회복지사 2급,암|척추염|관절염|골다공증,SEOUL_GANGSEO,False,19200
637,임민재,Male,1952-12-22,9,재활치료사|간호사|요양보호사 2급,파킨슨|치매|암|식사보조|뇌졸중|당뇨,SEOUL_JUNGNANG,False,23300
638,윤은주,Female,1963-05-29,13,간호조무사|재활치료사|물리치료사|사회복지사 2급|요양보호사 1급,파킨슨|당뇨|고혈압|중풍|와상환자|척추염,SEOUL_JONGNO,False,26700
639,최상철,Male,1977-06-18,5,사회복지사 2급|재활치료사,골다공증|치매|당뇨|관절염,SEOUL_SONGPA,True,21100
640,고철수,Male,1953-10-01,2,간호조무사|재활치료사,파킨슨|중풍,DAEJEON_SEO,False,16000
641,윤지영,Female,1970-01-02,14,사회복지사 2급|물리치료사|간호사|요양보호사 1급,와상환자|치매|골다공증|중풍|관절염|식사보조,SEOUL_GANGNAM,False,25900
642,서승현,Male,1960-01-02,5,간호사|요양보호사 1급,파킨슨|호스피스|뇌졸중|골다공증,SEOUL_GANGBUK,True,20100
643,한정은,Female,1951-08-27,9,작업치료사|요양보호사 1급|간호사,척추염|당뇨|관절염|파킨슨|골다공증,SEOUL_SEOCHO,False,21300
644,심민수,Male,1966-10-05,12,물리치료사|간호조무사|재활치료사|작업치료사,골다공증|관절염|치매|와상환자|뇌졸중|파킨슨,SEOUL_SEONGDONG,True,23400
645,박성민,Male,1987-01-05,15,작업치료사|간호사|요양보호사 1급|사회복지사 2급|물리치료사,관절염|고혈압|식사보조|척추염|뇌졸중|골다공증,SEOUL_SEODAEMUN,False,28900
646,정준호,Male,1968-08-19,10,요양보호사 1급|작업치료사|간호사,파킨슨|치매|척추염|중풍|와상환자,SEOUL_SEONGBUK,False,25400
647,남민준,Male,1970-01-26,12,요양보호사 2급|요양보호사 1급|재활치료사|물리치료사|간호사,중풍|재활|파킨슨|치매|당뇨|인지장애,SEOUL_SEONGBUK,True,25500
648,임혜진,Female,1986-12-07,6,물리치료사|간호조무사,당뇨|암|고혈압|인지장애,SEOUL_DOBONG,True,21000
649,고하나,Female,1961-10-27,10,물리치료사|간호사|작업치료사,골다공증|재활|암|당뇨|파킨슨,SEOUL_JUNG,True,21700
650,임보람,Female,1973-03-12,7,작업치료사|사회복지사 2급|간호사,골다공증|파킨슨|척추염|관절염,GYEONGGI_BUCHEON,True,21500
651,이민준,Male,1979-01-16,3,요양보호사 1급|간호조무사,고혈압|와상환자|재활|뇌졸중,INCHEON_YEONSU,True,16300
652,심수진,Female,1979-05-24,11,요양보호사 1급|재활치료사|간호조무사|요양보호사 2급,파킨슨|호스피스|중풍|인지장애|식사보조|치매,SEOUL_NOWON,True,25900
653,조민수,Male,1950-11-02,2,물리치료사|요양보호사 1급,인지장애|와상환자|척추염,GYEONGGI_SUWON,False,15700
654,류미선,Female,1974-07-17,14,재활치료사|요양보호사 2급|간호조무사|요양보호사 1급|작업치료사,중풍|와상환자|파킨슨|치매|식사보조|척추염,SEOUL_YEONGDEUNGPO,False,28300
655,고현정,Female,1989-06-24,8,재활치료사|물리치료사|요양보호사 2급|간호조무사,와상환자|관절염|척추염|뇌졸중|당뇨,SEOUL_SEODAEMUN,False,22900
656,문재호,Male,1960-08-29,15,간호사|간호조무사|사회복지사 2급|요양보호사 1급|재활치료사,당뇨|골다공증|식사보조|파킨슨|와상환자|관절염,SEOUL_MAPO,True,29000
657,안성호,Male,1966-06-01,5,간호사|요양보호사 1급,골다공증|인지장애|관절염|호스피스,SEOUL_YANGCHEON,True,17700
658,고건우,Male,1978-06-21,9,간호사|물리치료사|작업치료사|사회복지사 2급,재활|당뇨|와상환자|고혈압|인지장애,GYEONGGI_ANYANG,False,21600
659,허성민,Male,1978-07-04,2,물리치료사,호스피스|고혈압,GYEONGGI_GWANGMYEONG,True,16300
660,홍현우,Male,1984-07-19,11,요양보호사 2급|간호조무사|사회복지사 2급,고혈압|당뇨|식사보조|골다공증|치매,SEOUL_GANGBUK,False,25200
661,송순자,Female,1986-07-20,7,재활치료사|간호조무사,치매|암|와상환자|파킨슨|고혈압,SEOUL_DOBONG,False,22200
662,한현우,Male,1983-03-25,12,사회복지사 2급|작업치료사|간호사|요양보호사 1급,고혈압|와상환자|당뇨|중풍|재활|파킨슨,SEOUL_SEODAEMUN,False,23200
663,장현수,Male,1968-03-13,2,재활치료사,관절염|뇌졸중,SEOUL_SEONGBUK,False,17000
664,허민수,Male,1989-10-01,9,물리치료사|간호사|요양보호사 2급|요양보호사 1급,재활|당뇨|고혈압|인지장애|식사보조|뇌졸중,SEOUL_NOWON,True,24700
665,정정은,Female,1964-09-24,2,재활치료사,인지장애|뇌졸중,SEOUL_DONGJAK,True,15700
666,심정호,Male,1981-11-13,15,간호사|물리치료사|작업치료사|사회복지사 2급|요양보호사 1급,인지장애|암|식사보조|당뇨|파킨슨|고혈압,SEOUL_DONGDAEMUN,True,27600
667,정현우,Male,1985-08-01,15,작업치료사|물리치료사|간호조무사|사회복지사 2급|요양보호사 1급,재활|고혈압|인지장애|관절염|치매|중풍,SEOUL_NOWON,True,26300
668,강상철,Male,1959-03-20,11,재활치료사|간호사|요양보호사 2급,식사보조|파킨슨|척추염|호스피스|중풍,GWANGJU_BUKGU,True,22700
669,한상철,Male,1953-07-12,13,간호사|재활치료사|작업치료사|간호조무사,척추염|암|고혈압|치매|호스피스|와상환자,SEOUL_SEONGBUK,True,27500
670,홍철수,Male,1980-11-29,11,간호사|작업치료사|재활치료사|요양보호사 2급,재활|관절염|암|파킨슨|인지장애,SEOUL_EUNPYEONG,False,24100
671,유소영,Female,1977-11-30,12,물리치료사|사회복지사 2급|작업치료사|간호조무사|재활치료사,골다공증|암|파킨슨|관절염|호스피스|고혈압,SEOUL_JUNG,True,26200
672,허은주,Female,1966-03-17,7,작업치료사|간호조무사,재활|중풍|당뇨|암,INCHEON_BUPYEONG,False,19900
673,백하나,Female,1954-04-22,12,작업치료사|요양보호사 2급|사회복지사 2급|물리치료사|간호사,와상환자|골다공증|암|식사보조|중풍|척추염,SEOUL_GURO,False,25500
674,백숙자,Female,1968-06-16,9,간호조무사|재활치료사|물리치료사|요양보호사 1급,인지장애|고혈압|관절염|척추염|치매|골다공증,GYEONGGI_SEONGNAM,False,21500
675,유정숙,Female,1982-09-08,7,간호사|간호조무사|요양보호사 1급,뇌졸중|인지장애|당뇨|치매,GYEONGGI_YONGIN,False,19300
676,윤정호,Male,1955-05-21,12,사회복지사 2급|요양보호사 1급|작업치료사|물리치료사|간호사,인지장애|당뇨|재활|와상환자|암|식사보조,GYEONGGI_UIJEONGBU,True,24900
677,황성호,Male,1975-07-04,10,사회복지사 2급|물리치료사|간호사|요양보호사 1급,인지장애|재활|와상환자|척추염|암,SEOUL_GANGBUK,True,24800
678,최정숙,Female,1981-05-15,14,물리치료사|요양보호사 1급|간호사|요양보호사 2급,고혈압|재활|척추염|골다공증|파킨슨|중풍,SEOUL_YANGCHEON,False,25700
679,박서연,Female,1975-11-14,10,요양보호사 1급|사회복지사 2급|물리치료사|작업치료사,척추염|파킨슨|재활|중풍|당뇨|뇌졸중,SEOUL_SEONGBUK,False,24400
680,황철수,Male,1981-03-03,2,물리치료사,고혈압|재활,SEOUL_YONGSAN,True,18700
681,오경희,Female,1972-06-18,7,간호사|요양보호사 1급|사회복지사 2급,와상환자|파킨슨|고혈압|인지장애|호스피스,SEOUL_SEODAEMUN,False,20100
682,송영호,Male,1950-05-23,10,간호사|간호조무사|요양보호사 1급,인지장애|와상환자|뇌졸중|골다공증|재활,SEOUL_YONGSAN,False,24300
683,이유진,Female,1969-12-13,10,물리치료사|간호사|요양보호사 2급|작업치료사,암|뇌졸중|관절염|인지장애|중풍|와상환자,GYEONGGI_GWANGMYEONG,True,24000
684,심재호,Male,1964-04-06,12,물리치료사|간호사|요양보호사 2급|재활치료사,호스피스|파킨슨|관절염|당뇨|뇌졸중|식사보조,SEOUL_GANGBUK,True,25300
685,백숙자,Female,1965-01-24,14,간호사|요양보호사 2급|재활치료사|요양보호사 1급,뇌졸중|척추염|골다공증|중풍|재활|당뇨,SEOUL_YANGCHEON,False,27000
686,서준혁,Male,1977-12-02,8,간호조무사|요양보호사 1급|재활치료사|사회복지사 2급,식사보조|호스피스|고혈압|관절염|와상환자,SEOUL_JUNGNANG,False,22900
687,남미선,Female,1968-05-24,7,요양보호사 1급|요양보호사 2급,재활|당뇨|암|인지장애,SEOUL_GURO,False,21600
